cd_cnpj;vl_latitude;vl_longitude;vl_latitude_orig;vl_longitude_orig;vl_total_veiculos_antt;vl_total_veiculos_leves;vl_total_veiculos_pesados;vlr_total_veiculos;fl_optante_simples;qt_filial;fl_optante_simei;de_saude_tributaria;de_nivel_atividade
8638122000110;-29.4871153;-51.3602507;-29,4871153;-51,3602507;;;;;0;;0;AZUL;MEDIA
1253549000150;-16.7752533;-49.3005159;-16,7752533;-49,3005159;;;;;0;;0;LARANJA;MEDIA
2290459000100;-22.5212467;-44.0013356;-22,5212467;-44,0013356;;;;;0;;0;AMARELO;MEDIA
58356833000170;-23.5767468;-46.5032671;-23,5767468;-46,5032671;;;;;0;;0;LARANJA;MEDIA
41292954000100;-3.73117;-38.4764912;-3,73117;-38,4764912;;;;;0;;0;AZUL;ALTA
1137127000110;-6.4599655;-37.0936867;-6,4599655;-37,0936867;;;;;0;;0;VERDE;INATIVA
15487819000100;-7.847877;-34.8388419;-7,847877;-34,8388419;;;;;1;;1;AMARELO;MEDIA
5169845000200;-9.6663274;-35.7377368;-9,6663274;-35,7377368;;;;;0;;0;VERDE;MEDIA
7538452000170;-3.7684892;-38.5570887;-3,7684892;-38,5570887;;;;;1;;0;LARANJA;MEDIA
607100000180;-19.9190677;-43.9385747;-19,9190677;-43,9385747;;;;;0;;0;LARANJA;MEDIA
3308596000180;-13.8688882;-40.0703449;-13,8688882;-40,0703449;;;;;0;;0;;INATIVA
2117806000270;-19.9753055;-43.9462192;-19,9753055;-43,9462192;;;;;1;;0;;INATIVA
3888794000160;-23.4262154;-51.8976203;-23,4262154;-51,8976203;;;;;0;;0;;INATIVA
3590209000140;-3.741645;-39.6105142;-3,741645;-39,6105142;;;;;0;;0;;INATIVA
2979796000100;-15.811423;-47.8975139;-15,811423;-47,8975139;;;;;0;;0;;INATIVA
2939080000170;-16.4416785;-51.1083512;-16,4416785;-51,1083512;;;;;0;;0;;INATIVA
2603823000480;-28.8100957;-49.3815062;-28,8100957;-49,3815062;;;;;0;;0;;INATIVA
3938010000160;-21.7758578;-43.379127;-21,7758578;-43,379127;;;;;0;;0;;INATIVA
2820258000240;-23.5316875;-46.6257805;-23,5316875;-46,6257805;;;;;0;;0;;INATIVA
4669813000120;-26.4735113;-49.0033929;-26,4735113;-49,0033929;;;;;0;;0;;INATIVA
10010722000180;-6.6466276;-38.6994355;-6,6466276;-38,6994355;;;;;0;;0;;INATIVA
5511958000160;-24.5477521;-54.0430218;-24,5477521;-54,0430218;;;;;1;;0;VERDE;MEDIA
7488767000150;-23.5612441;-46.3198097;-23,5612441;-46,3198097;;;;;0;;0;;INATIVA
7027374000140;-27.408067;-49.6006728;-27,408067;-49,6006728;;;;;0;;0;;INATIVA
5294012000190;-2.5391099;-44.2829046;-2,5391099;-44,2829046;;;;;0;;0;;INATIVA
6588548000180;-22.2102702;-45.2630555;-22,2102702;-45,2630555;;;;;0;;0;;INATIVA
2488119000180;-22.9800954;-43.2209248;-22,9800954;-43,2209248;;;;;0;;0;;INATIVA
3311870000170;-12.9046098;-38.4781582;-12,9046098;-38,4781582;;;;;0;;0;;INATIVA
10667289000150;-18.905136;-48.266247;-18,905136;-48,266247;;;;;0;;0;;INATIVA
2861585000160;-13.3942724;-44.1970242;-13,3942724;-44,1970242;;;;;0;;0;;INATIVA
4708951000170;-15.583413;-56.078962;-15,583413;-56,078962;;;;;0;;0;;INATIVA
37826641000100;-16.7192217;-49.2430139;-16,7192217;-49,2430139;;;;;0;;0;;INATIVA
14670210000100;-12.9743116;-38.5069269;-12,9743116;-38,5069269;;;;;0;;0;;INATIVA
10021243000160;-22.2897214;-48.5686861;-22,2897214;-48,5686861;;;;;0;;0;;INATIVA
14736003000100;-12.9805475;-38.515878;-12,9805475;-38,515878;;;;;0;;0;;INATIVA
40529943000120;-12.9526394;-38.4797534;-12,9526394;-38,4797534;;;;;0;;0;;INATIVA
6223288000140;-29.1698857;-51.1872837;-29,1698857;-51,1872837;;;;;0;;0;;INATIVA
47792411000120;-23.9966301;-46.2822441;-23,9966301;-46,2822441;;;;;0;;0;;INATIVA
66019480000140;-24.1103162;-49.3242903;-24,1103162;-49,3242903;;;;;0;;0;;INATIVA
21139233000140;-19.4714858;-44.2216552;-19,4714858;-44,2216552;;;;;0;;0;;INATIVA
41426479000100;-7.0967813;-39.6806383;-7,0967813;-39,6806383;;;;;0;;0;;INATIVA
82999491000190;-28.4885355;-49.0189649;-28,4885355;-49,0189649;;;;;0;;0;;INATIVA
28771269000190;-22.6173912;-43.2009644;-22,6173912;-43,2009644;;;;;0;;0;;INATIVA
85231587000100;-27.5032062;-48.6447842;-27,5032062;-48,6447842;;;;;0;;0;;INATIVA
94284569000170;-29.7167558;-52.4279935;-29,7167558;-52,4279935;;;;;0;;0;;INATIVA
72589914000140;-15.7539969;-47.8957826;-15,7539969;-47,8957826;;;;;0;;0;;INATIVA
36066769000150;-22.785293;-43.3205735;-22,785293;-43,3205735;;;;;0;;0;;INATIVA
77442663000190;-23.3118221;-51.1561271;-23,3118221;-51,1561271;;;;;0;;0;;INATIVA
50832567000100;-22.9793261;-49.8689625;-22,9793261;-49,8689625;;;;;0;;0;;INATIVA
41571522000120;-3.7231049;-38.5306286;-3,7231049;-38,5306286;;;;;0;;0;;INATIVA
25515115000140;-21.921589;-46.3885642;-21,921589;-46,3885642;;;;;0;;0;;INATIVA
52214921000150;-23.6552539;-46.6689951;-23,6552539;-46,6689951;;;;;0;;0;;INATIVA
97357354000120;-22.9035891;-43.1838644;-22,9035891;-43,1838644;;;;;0;;0;;INATIVA
10599030000110;-8.0263237;-34.9887125;-8,0263237;-34,9887125;;;;;0;;0;AMARELO;INATIVA
12118708000120;-29.5619102;-52.1595325;-29,5619102;-52,1595325;;;;;1;;1;AMARELO;MEDIA
7375484000100;-15.9608426;-54.9675249;-15,9608426;-54,9675249;;;;;0;;0;LARANJA;MEDIA
15412058000110;-3.7299364;-45.3068741;-3,7299364;-45,3068741;;;;;1;;1;VERDE;INATIVA
14312951000100;-3.7413162;-38.4902314;-3,7413162;-38,4902314;;;;;0;;0;;INATIVA
5755271000170;-4.4659198;-43.8892755;-4,4659198;-43,8892755;;2;2;4;1;;0;AZUL;MEDIA
14624667000170;-23.5261031;-46.6506225;-23,5261031;-46,6506225;;;;;1;;1;AMARELO;MEDIA
12890944000160;-30.0231441;-51.1182246;-30,0231441;-51,1182246;;;;;1;;0;VERDE;MEDIA
2261651000160;-20.8326142;-49.4047279;-20,8326142;-49,4047279;;;;;1;;0;VERDE;MEDIA
7329351000190;-20.2091225;-40.2627582;-20,2091225;-40,2627582;;;;;1;;0;VERDE;ALTA
7284649000120;-3.726375;-38.5299614;-3,726375;-38,5299614;;3;0;3;0;;0;AZUL;ALTA
15718327000170;-23.6399075;-48.1597946;-23,6399075;-48,1597946;;;;;1;;1;VERDE;MEDIA
15362165000180;-23.9793102;-48.8768997;-23,9793102;-48,8768997;;;;;0;;0;AMARELO;MEDIA
3550317000190;-21.1635689;-47.8012467;-21,1635689;-47,8012467;;;;;0;;0;AZUL;MEDIA
926222000130;-26.4593383;-49.1497156;-26,4593383;-49,1497156;;;;;0;;0;;INATIVA
14617982000170;-29.1799778;-51.4913267;-29,1799778;-51,4913267;;;;;0;;0;AMARELO;BAIXA
13544856000250;-20.3350678;-41.1302382;-20,3350678;-41,1302382;;;;;1;;0;VERDE;ALTA
15226105000130;-9.7787265;-36.6402113;-9,7787265;-36,6402113;;;;;1;;1;AMARELO;BAIXA
16585528000100;-19.9930478;-43.8485566;-19,9930478;-43,8485566;;;;;0;;0;VERDE;ALTA
8886753000310;-22.5487399;-47.9100329;-22,5487399;-47,9100329;;;;;0;;0;VERDE;MEDIA
15418784000140;-10.7397921;-37.809338;-10,7397921;-37,809338;;;;;0;;0;AMARELO;MEDIA
15265022000150;-27.1737967;-51.4906401;-27,1737967;-51,4906401;;;;;1;;0;AZUL;ALTA
16620764000110;-3.7390772;-38.5494903;-3,7390772;-38,5494903;;;;;1;;1;VERDE;ALTA
13433233000200;-21.7988905;-49.9288241;-21,7988905;-49,9288241;;;;;0;;0;VERDE;ALTA
8115167000290;-20.1763707;-51.0075049;-20,1763707;-51,0075049;;;;;0;;0;VERDE;MEDIA
15235945000160;-22.9161561;-43.1767784;-22,9161561;-43,1767784;;;;;1;;1;AMARELO;MEDIA
8162721000290;-20.7302655;-47.7522938;-20,7302655;-47,7522938;;;;;0;;0;VERDE;MEDIA
8341163000220;-23.8786864;-47.9940081;-23,8786864;-47,9940081;;;;;0;;0;VERDE;ALTA
44741338000170;-22.7327099;-48.57258;-22,7327099;-48,57258;;;;;0;;0;VERDE;INATIVA
10214417000100;-23.979569;-48.3435682;-23,979569;-48,3435682;;;;;0;;0;;INATIVA
13317079000120;-12.0904542;-45.7805375;-12,0904542;-45,7805375;;;;;0;;0;;INATIVA
11507371000180;-23.4499102;-46.5651881;-23,4499102;-46,5651881;;;;;1;;0;AMARELO;BAIXA
2495284000160;-23.441968;-46.3143811;-23,441968;-46,3143811;;;;;0;;0;VERDE;ALTA
2321730000110;-23.4241292;-46.4146036;-23,4241292;-46,4146036;;1;0;1;0;;0;AZUL;MEDIA
4281071000160;-21.7011798;-45.235501;-21,7011798;-45,235501;;;;;0;;0;AMARELO;ALTA
11561910000160;-23.4336578;-45.0838481;-23,4336578;-45,0838481;;;;;1;;0;VERDE;MEDIA
8300112000170;-22.7497183;-50.5792608;-22,7497183;-50,5792608;;;;;0;;0;AMARELO;MEDIA
7507953000190;-8.3093857;-35.9778775;-8,3093857;-35,9778775;;;;;1;;1;AZUL;MEDIA
10970715000120;-3.8760833;-38.623927;-3,8760833;-38,623927;;;;;0;;0;VERDE;ALTA
8355724000160;-23.4183852;-51.9323906;-23,4183852;-51,9323906;;;;;0;;0;AZUL;BAIXA
7247651000120;-3.6621025;-45.3818051;-3,6621025;-45,3818051;;;;;0;;0;LARANJA;BAIXA
8312557000170;-16.0655297;-47.9761119;-16,0655297;-47,9761119;;;;;0;;0;AMARELO;ALTA
5988499000100;-15.6388796;-56.1492262;-15,6388796;-56,1492262;;;;;0;;0;VERMELHO;MEDIA
10667565000180;-27.0222777;-51.9036702;-27,0222777;-51,9036702;;5;0;5;1;;0;VERDE;ALTA
8818799000130;-22.9444129;-45.4601443;-22,9444129;-45,4601443;;;;;1;;1;AZUL;MEDIA
12428297000170;-27.585774;-48.497128;-27,585774;-48,497128;;;;;1;;1;AMARELO;MEDIA
1082379000270;-16.7006474;-49.3582021;-16,7006474;-49,3582021;;;;;0;;0;VERDE;ALTA
11625083000120;-22.9327872;-47.2411255;-22,9327872;-47,2411255;;;;;1;;1;AMARELO;BAIXA
14570914000100;-15.9222453;-48.8117957;-15,9222453;-48,8117957;;;;;1;;1;AMARELO;MEDIA
7473735005060;-29.1684104;-51.1432807;-29,1684104;-51,1432807;;;;;0;;0;VERDE;ALTA
15433368000110;-8.1329071;-34.9017298;-8,1329071;-34,9017298;;;;;1;;1;AMARELO;MEDIA
8478462000120;-23.2254868;-45.3161136;-23,2254868;-45,3161136;;2;0;2;0;;0;AMARELO;MEDIA
66266685000120;-19.7426809;-45.2828256;-19,7426809;-45,2828256;;;;;0;;0;LARANJA;MEDIA
3330279000160;-12.9660389;-38.4923591;-12,9660389;-38,4923591;;;;;0;;0;LARANJA;MEDIA
3260758000580;-22.9440202;-45.4179978;-22,9440202;-45,4179978;;;;;0;;0;VERDE;MEDIA
5564277000160;-3.7371421;-38.5463578;-3,7371421;-38,5463578;;;;;1;;0;AZUL;ALTA
3082194000100;-21.1135193;-42.9465776;-21,1135193;-42,9465776;;;;;0;;0;LARANJA;MEDIA
2240291000110;-25.4502727;-52.9015408;-25,4502727;-52,9015408;;;;;0;;0;;INATIVA
3147038000180;-22.7042082;-46.7681387;-22,7042082;-46,7681387;;;;;1;;0;VERDE;ALTA
2840514000180;-22.8015619;-43.3740752;-22,8015619;-43,3740752;;;;;0;;0;LARANJA;BAIXA
6014985000190;-22.4140471;-45.4518642;-22,4140471;-45,4518642;;;;;0;2;0;VERMELHO;MEDIA
1688601000100;-7.411067;-35.1101303;-7,411067;-35,1101303;;1;0;1;0;;0;LARANJA;MEDIA
60622867000100;-22.7418246;-46.9009844;-22,7418246;-46,9009844;;;;;0;;0;AZUL;MEDIA
94500030000100;-29.393679;-51.9455198;-29,393679;-51,9455198;;;;;0;;0;;INATIVA
89768022000100;-29.9224915;-51.1697999;-29,9224915;-51,1697999;;;;;0;;0;;INATIVA
87744694000150;-31.7627095;-52.3518484;-31,7627095;-52,3518484;;;;;0;;0;;INATIVA
90339789000100;-30.6737862;-51.3951754;-30,6737862;-51,3951754;;;;;0;;0;;INATIVA
83487256000100;-26.9171596;-48.9769979;-26,9171596;-48,9769979;;;;;0;;0;;INATIVA
89077267000190;-27.8970814;-53.3082242;-27,8970814;-53,3082242;;;;;0;;0;;INATIVA
59578435000160;-23.5457444;-46.7593642;-23,5457444;-46,7593642;;;;;0;;0;;INATIVA
27868694000130;-21.0647912;-41.3654905;-21,0647912;-41,3654905;;;;;0;;0;;INATIVA
22285647000140;-16.3634733;-46.8936541;-16,3634733;-46,8936541;;;;;0;;0;;INATIVA
19726744000540;-13.5564739;-52.2691123;-13,5564739;-52,2691123;;;;;0;;0;;INATIVA
58055682000110;-23.5016973;-46.7921167;-23,5016973;-46,7921167;;;;;0;;0;;INATIVA
53511184000110;-23.5489433;-46.6388182;-23,5489433;-46,6388182;;;;;0;;0;;INATIVA
59753970000100;-21.9662385;-46.7967681;-21,9662385;-46,7967681;;;;;0;;0;;INATIVA
51566214000160;-23.5475951;-46.6810305;-23,5475951;-46,6810305;;;;;0;;0;;INATIVA
26393298000130;-18.6573142;-48.212215;-18,6573142;-48,212215;;;;;0;;0;;INATIVA
55669147000160;-23.6032972;-46.9303229;-23,6032972;-46,9303229;;;;;0;;0;;INATIVA
65844946000180;-23.5761835;-46.4909206;-23,5761835;-46,4909206;;;;;0;;0;;INATIVA
79826319000120;-27.8104535;-50.309744;-27,8104535;-50,309744;;;;;0;;0;;INATIVA
63347900000120;-2.9260894;-41.7452679;-2,9260894;-41,7452679;;;;;0;;0;;INATIVA
47913595000130;-23.5032375;-46.6070859;-23,5032375;-46,6070859;;;;;0;;0;;INATIVA
26261750000100;-16.7182793;-43.8648976;-16,7182793;-43,8648976;;;;;0;;0;;INATIVA
20897666000100;-19.8684863;-44.6056505;-19,8684863;-44,6056505;;;;;0;;0;;INATIVA
68397629000150;-23.5292283;-46.5616125;-23,5292283;-46,5616125;;;;;0;;0;;INATIVA
73784381000110;-2.5289948;-44.2981373;-2,5289948;-44,2981373;;;;;0;;0;;INATIVA
2228220000100;-30.2496286;-50.2326908;-30,2496286;-50,2326908;;;;;0;;0;;INATIVA
3924803000120;-11.1590983;-61.9016198;-11,1590983;-61,9016198;;;;;0;;0;;INATIVA
88196217000160;-29.9828587;-51.1016337;-29,9828587;-51,1016337;;;;;0;;0;;INATIVA
9667659000170;-11.8902892;-49.1637266;-11,8902892;-49,1637266;;;;;0;;0;;INATIVA
7722707000150;-27.5973496;-48.681817;-27,5973496;-48,681817;;;;;0;;0;;INATIVA
9982027000100;-2.5986506;-43.4652621;-2,5986506;-43,4652621;;;;;0;;0;;INATIVA
5998952000160;-23.6469004;-46.4331158;-23,6469004;-46,4331158;;;;;0;;0;;INATIVA
15653277000190;-23.6668884;-46.5240893;-23,6668884;-46,5240893;;;;;1;;1;VERDE;MEDIA
2574938000140;-5.5850423;-39.3708292;-5,5850423;-39,3708292;;;;;0;;0;AZUL;ALTA
35356120000100;-7.6139885;-37.3121778;-7,6139885;-37,3121778;;;;;0;;0;AZUL;ALTA
14003993000160;-22.5279257;-45.4981867;-22,5279257;-45,4981867;;0;1;1;1;;0;AZUL;ALTA
13503104000160;-23.5712593;-46.5663609;-23,5712593;-46,5663609;;;;;1;;1;AMARELO;MEDIA
15649225000140;-16.6197205;-49.3222123;-16,6197205;-49,3222123;;;;;0;;0;AZUL;MEDIA
6923215000160;-24.0219678;-46.4735513;-24,0219678;-46,4735513;;;;;0;;0;AZUL;MEDIA
14832530000100;-20.795585;-49.4004852;-20,795585;-49,4004852;;;;;1;;1;VERDE;MEDIA
7065833000180;-10.167266;-48.3443435;-10,167266;-48,3443435;;;;;0;;0;AMARELO;ALTA
5066623000180;-23.5495983;-46.5366932;-23,5495983;-46,5366932;;;;;1;;0;AZUL;MEDIA
30032122000120;-22.78178;-43.4045979;-22,78178;-43,4045979;;;;;0;;0;LARANJA;BAIXA
1316715000200;-22.8551723;-46.3167065;-22,8551723;-46,3167065;;;;;0;;0;AMARELO;ALTA
15949318000190;-15.949788;-49.3734004;-15,949788;-49,3734004;;;;;0;;0;;INATIVA
15946229000190;-23.4577582;-46.5939487;-23,4577582;-46,5939487;;;;;0;;0;;INATIVA
15977815000100;-9.6325521;-36.580987;-9,6325521;-36,580987;;;;;0;;0;;INATIVA
15386853000180;-27.432147;-48.4239963;-27,432147;-48,4239963;;;;;1;;1;AMARELO;MEDIA
15525727000160;-12.511134;-40.3106533;-12,511134;-40,3106533;;;;;1;;0;VERDE;INATIVA
8902588000180;-23.5477653;-46.5608315;-23,5477653;-46,5608315;;;;;0;;0;AZUL;BAIXA
13855869000160;2.8242051;-60.6884337;2,8242051;-60,6884337;;;;;0;;0;AMARELO;MEDIA
14031749000100;-23.3191139;-45.9717598;-23,3191139;-45,9717598;;;;;0;;0;AMARELO;MEDIA
7663697000120;-27.0143909;-48.6519925;-27,0143909;-48,6519925;;;;;0;;0;AMARELO;BAIXA
7637089000140;-22.8947567;-42.4708275;-22,8947567;-42,4708275;;;;;0;;0;LARANJA;BAIXA
9068882000100;-9.8;-36.35;-9,8;-36,35;;;;;0;;0;VERMELHO;BAIXA
12772316000180;-23.0109093;-47.0113704;-23,0109093;-47,0113704;;;;;1;;1;AMARELO;MEDIA
9071071000150;-25.3907032;-49.2499177;-25,3907032;-49,2499177;;;;;1;;0;AZUL;MEDIA
8599806000150;-14.522876;-40.3770525;-14,522876;-40,3770525;;;;;1;;0;AZUL;MEDIA
9549969000190;-22.8209029;-47.2732726;-22,8209029;-47,2732726;;;;;0;;0;AMARELO;MEDIA
8498479000220;-5.7874376;-35.2035878;-5,7874376;-35,2035878;;1;0;1;0;;0;VERDE;ALTA
7325642000100;-22.8537286;-47.2159977;-22,8537286;-47,2159977;;;;;1;;0;VERDE;ALTA
15834832000180;-23.4408695;-46.7196773;-23,4408695;-46,7196773;;;;;1;;1;AMARELO;MEDIA
14730460000180;-20.7782663;-49.396457;-20,7782663;-49,396457;;;;;1;;1;VERDE;INATIVA
10348127000230;-15.6092389;-56.0820715;-15,6092389;-56,0820715;;;;;1;;0;VERDE;ALTA
875365000240;-12.9961453;-38.4653819;-12,9961453;-38,4653819;;;;;1;;0;AMARELO;MEDIA
7784573000100;-23.2400211;-51.6639768;-23,2400211;-51,6639768;;;;;0;;0;AZUL;MEDIA
62413802000180;-23.6712895;-46.7681853;-23,6712895;-46,7681853;;;;;0;;0;AZUL;MEDIA
15527447000190;-8.0038012;-34.9005988;-8,0038012;-34,9005988;;;;;1;;1;AMARELO;MEDIA
445343000160;-26.2748828;-48.8614092;-26,2748828;-48,8614092;;;;;0;;0;AZUL;ALTA
360305034270;-23.207483;-47.2952243;-23,207483;-47,2952243;;;;;0;;0;VERDE;ALTA
3057910000280;-25.4023009;-49.244914;-25,4023009;-49,244914;;;;;0;;0;VERDE;MEDIA
13364613000150;-27.3658333;-52.7709007;-27,3658333;-52,7709007;;;;;1;;1;AMARELO;MEDIA
1354083000180;-13.432916;-49.1424016;-13,432916;-49,1424016;;;;;0;;0;AMARELO;ALTA
4633743000150;-25.0994246;-50.1583223;-25,0994246;-50,1583223;;;;;1;;0;VERDE;MEDIA
10890082000140;-23.5917058;-48.0509217;-23,5917058;-48,0509217;;;;;1;;0;AZUL;MEDIA
16017834000140;-4.5612094;-37.7688612;-4,5612094;-37,7688612;;;;;0;;0;;INATIVA
16045978000100;-5.9827031;-36.4093226;-5,9827031;-36,4093226;;;;;0;;0;;INATIVA
16040280000100;-5.455564;-39.7157705;-5,455564;-39,7157705;;;;;0;;0;;INATIVA
9369266000180;-19.4485793;-54.9893621;-19,4485793;-54,9893621;;;;;0;;0;AZUL;MEDIA
12132396000100;-16.7423725;-43.841993;-16,7423725;-43,841993;;;;;1;;0;LARANJA;BAIXA
7545610000110;-20.1286963;-40.3082669;-20,1286963;-40,3082669;;;;;0;;0;AZUL;ALTA
15537782000170;-20.5583554;-54.6501401;-20,5583554;-54,6501401;;;;;0;;0;VERDE;ALTA
13824213000180;-19.902074;-43.9714596;-19,902074;-43,9714596;;;;;1;;1;VERDE;ALTA
66315557000120;-19.9469027;-43.4752128;-19,9469027;-43,4752128;;;;;0;;0;AZUL;ALTA
14454023000180;-23.5393609;-46.4466199;-23,5393609;-46,4466199;;;;;1;;0;AZUL;ALTA
17165036007300;-25.4322541;-49.2708772;-25,4322541;-49,2708772;;;;;0;;0;VERMELHO;MEDIA
16385025000190;-12.1508723;-44.9961178;-12,1508723;-44,9961178;;;;;1;;0;AZUL;MEDIA
7282797000700;-20.336161;-40.2895679;-20,336161;-40,2895679;;;;;1;;0;VERDE;ALTA
16417300000100;-4.3183242;-38.6110264;-4,3183242;-38,6110264;;;;;0;;0;AMARELO;MEDIA
15547762000180;-23.5654197;-46.6523329;-23,5654197;-46,6523329;;;;;1;;1;AMARELO;MEDIA
12536590000150;-21.567609;-45.4321478;-21,567609;-45,4321478;;;;;1;;0;VERDE;MEDIA
5024731000190;-25.5244737;-48.5346944;-25,5244737;-48,5346944;;;;;1;;0;LARANJA;ALTA
8094020000180;-23.5701231;-46.6330571;-23,5701231;-46,6330571;;;;;0;;0;AZUL;MEDIA
13121171000110;-13.6579077;-41.8496115;-13,6579077;-41,8496115;;;;;1;;1;AMARELO;MEDIA
12690721000150;-15.653549;-55.9818022;-15,653549;-55,9818022;;;;;1;;1;AZUL;ALTA
15193094000130;-23.5036606;-46.5350786;-23,5036606;-46,5350786;;;;;1;;1;AMARELO;MEDIA
13216547000170;-19.9889781;-43.9918981;-19,9889781;-43,9918981;;;;;0;;0;AMARELO;MEDIA
14505463000110;-22.9044744;-43.2641233;-22,9044744;-43,2641233;;;;;1;;1;AMARELO;MEDIA
16481125000110;-12.8971212;-38.4894274;-12,8971212;-38,4894274;;;;;1;;1;VERDE;ALTA
1019805000140;-23.9636619;-46.332047;-23,9636619;-46,332047;;;;;0;;0;AZUL;INATIVA
14538753000160;-2.4202072;-48.2464256;-2,4202072;-48,2464256;;;;;1;;0;AMARELO;MEDIA
15200484000190;-23.1812912;-50.6479834;-23,1812912;-50,6479834;;;;;0;;0;AZUL;BAIXA
572069000190;-16.7577386;-49.2527375;-16,7577386;-49,2527375;;;;;0;;0;AZUL;MEDIA
41440215000100;-7.2366757;-39.4096346;-7,2366757;-39,4096346;;;;;1;;0;AMARELO;MEDIA
16512982000130;-21.2543522;-44.9908314;-21,2543522;-44,9908314;;;;;1;;1;AMARELO;MEDIA
4070897000180;-29.995446;-51.3117702;-29,995446;-51,3117702;;10;0;10;1;;0;VERDE;ALTA
16516281000170;-9.0689075;-68.6593826;-9,0689075;-68,6593826;;;;;1;;1;VERDE;ALTA
47003009000110;-22.2204308;-47.6255308;-22,2204308;-47,6255308;;0;2;2;1;;0;VERDE;ALTA
12566769000150;-14.2150783;-42.7629276;-14,2150783;-42,7629276;;;;;1;;0;VERDE;ALTA
44558849000150;-21.5376562;-49.8543816;-21,5376562;-49,8543816;;12;6;18;0;;0;VERDE;ALTA
16526802000170;-23.6092507;-46.7457447;-23,6092507;-46,7457447;;2;0;2;1;;1;AMARELO;MEDIA
52848629000190;-23.5444899;-46.641221;-23,5444899;-46,641221;;;;;0;3;0;VERDE;ALTA
11468919000120;-24.7346295;-47.5563284;-24,7346295;-47,5563284;;;;;0;;0;AMARELO;INATIVA
3189524000160;-23.5505199;-46.6333094;-23,5505199;-46,6333094;;;;;0;;0;LARANJA;BAIXA
12231859000190;-23.5216103;-46.4631629;-23,5216103;-46,4631629;;;;;1;;1;VERDE;MEDIA
2074745000120;-22.7329794;-45.1209376;-22,7329794;-45,1209376;;;;;0;;0;VERDE;MEDIA
52057718010180;-21.2564737;-48.3186958;-21,2564737;-48,3186958;;;;;0;;0;VERMELHO;BAIXA
12548423000120;-16.4484535;-39.0624658;-16,4484535;-39,0624658;;;;;1;;1;AMARELO;MEDIA
27497742000120;-19.5292987;-40.6348192;-19,5292987;-40,6348192;;;;;1;;0;AZUL;ALTA
4667870000170;-3.7642813;-38.5926681;-3,7642813;-38,5926681;;;;;1;;0;AMARELO;MEDIA
1802220000100;-21.2294354;-50.8593077;-21,2294354;-50,8593077;;;;;0;;0;AZUL;MEDIA
3414654000150;-15.5945627;-39.8734102;-15,5945627;-39,8734102;;;;;1;;0;AMARELO;ALTA
7484521000100;-23.5973357;-46.3994853;-23,5973357;-46,3994853;;;;;0;;0;AMARELO;MEDIA
13040529000180;-24.3167366;-50.6456387;-24,3167366;-50,6456387;;;;;1;;0;AZUL;MEDIA
9009270000480;-20.8471315;-41.1203478;-20,8471315;-41,1203478;;;;;0;;0;VERDE;ALTA
15689511000130;-23.6284131;-46.6082985;-23,6284131;-46,6082985;;;;;1;;1;AMARELO;MEDIA
15690211000170;-11.3618504;-38.3292234;-11,3618504;-38,3292234;;;;;0;;0;AMARELO;MEDIA
382950000390;-23.4979793;-46.3977176;-23,4979793;-46,3977176;;;;;0;;0;AMARELO;MEDIA
3379022000100;-4.8746666;-43.3469352;-4,8746666;-43,3469352;;;;;0;;0;AZUL;MEDIA
496157000400;-7.163553;-34.9772322;-7,163553;-34,9772322;;;;;0;;0;AMARELO;MEDIA
6942389000170;-11.7331211;-49.0727029;-11,7331211;-49,0727029;;;;;1;;0;AZUL;ALTA
5974511004620;-29.9364648;-51.080672;-29,9364648;-51,080672;;;;;0;;0;VERDE;ALTA
8350655000100;-21.6709647;-50.3688312;-21,6709647;-50,3688312;;;;;0;1;0;AMARELO;MEDIA
1537746000100;-2.5928193;-44.2449184;-2,5928193;-44,2449184;;;;;0;;0;;INATIVA
1511691000150;-3.7776393;-38.4811404;-3,7776393;-38,4811404;;;;;0;;0;;INATIVA
721537000140;-21.4871099;-44.6423753;-21,4871099;-44,6423753;;;;;0;;0;;INATIVA
1265415000150;-25.0821211;-50.1420339;-25,0821211;-50,1420339;;;;;0;;0;;INATIVA
64530652000110;-20.8047289;-49.3669436;-20,8047289;-49,3669436;;;;;0;;0;;INATIVA
80710999000100;-26.2743272;-48.8509104;-26,2743272;-48,8509104;;;;;0;;0;;INATIVA
13792072000160;-14.1406512;-39.7335813;-14,1406512;-39,7335813;;;;;0;;0;;INATIVA
6883306000110;-9.5723058;-35.8241769;-9,5723058;-35,8241769;;;;;0;;0;;INATIVA
6811967000130;-27.4858566;-50.9497647;-27,4858566;-50,9497647;;;;;0;;0;;INATIVA
9596925000200;-8.4972597;-36.9412177;-8,4972597;-36,9412177;;;;;1;;0;;INATIVA
15454075000110;-23.5259459;-46.1925437;-23,5259459;-46,1925437;;;;;1;;0;AZUL;ALTA
66838475000160;-22.0007559;-47.4268225;-22,0007559;-47,4268225;;;;;0;;0;VERDE;ALTA
9473359000150;-29.3612674;-50.851789;-29,3612674;-50,851789;;;;;0;;0;LARANJA;BAIXA
8173001000140;-23.9635309;-46.3451393;-23,9635309;-46,3451393;;;;;0;;0;AZUL;MEDIA
8567250000110;-22.7324847;-48.5724499;-22,7324847;-48,5724499;;;;;0;;0;AMARELO;MEDIA
9456679000100;-23.2313172;-45.8955022;-23,2313172;-45,8955022;;2;0;2;0;;0;VERDE;ALTA
